@relation experiment_15

@attribute X1_ActualPosition numeric
@attribute X1_ActualVelocity numeric
@attribute X1_ActualAcceleration numeric
@attribute X1_CommandPosition numeric
@attribute X1_CommandVelocity numeric
@attribute X1_CommandAcceleration numeric
@attribute X1_CurrentFeedback numeric
@attribute X1_DCBusVoltage numeric
@attribute X1_OutputCurrent numeric
@attribute X1_OutputVoltage numeric
@attribute X1_OutputPower numeric
@attribute Y1_ActualPosition numeric
@attribute Y1_ActualVelocity numeric
@attribute Y1_ActualAcceleration numeric
@attribute Y1_CommandPosition numeric
@attribute Y1_CommandVelocity numeric
@attribute Y1_CommandAcceleration numeric
@attribute Y1_CurrentFeedback numeric
@attribute Y1_DCBusVoltage numeric
@attribute Y1_OutputCurrent numeric
@attribute Y1_OutputVoltage numeric
@attribute Y1_OutputPower numeric
@attribute Z1_ActualPosition numeric
@attribute Z1_ActualVelocity numeric
@attribute Z1_ActualAcceleration numeric
@attribute Z1_CommandPosition numeric
@attribute Z1_CommandVelocity numeric
@attribute Z1_CommandAcceleration numeric
@attribute Z1_CurrentFeedback numeric
@attribute Z1_DCBusVoltage numeric
@attribute Z1_OutputCurrent numeric
@attribute Z1_OutputVoltage numeric
@attribute S1_ActualPosition numeric
@attribute S1_ActualVelocity numeric
@attribute S1_ActualAcceleration numeric
@attribute S1_CommandPosition numeric
@attribute S1_CommandVelocity numeric
@attribute S1_CommandAcceleration numeric
@attribute S1_CurrentFeedback numeric
@attribute S1_DCBusVoltage numeric
@attribute S1_OutputCurrent numeric
@attribute S1_OutputVoltage numeric
@attribute S1_OutputPower numeric
@attribute S1_SystemInertia numeric
@attribute M1_CURRENT_PROGRAM_NUMBER numeric
@attribute M1_sequence_number numeric
@attribute M1_CURRENT_FEEDRATE numeric
@attribute Machining_Process {Prep,'Layer 1 Up','Layer 1 Down',Repositioning,'Layer 2 Up','Layer 2 Down','Layer 3 Up','Layer 3 Down',End}

@data
141,-0.2,-100,141,0,0,-2.45,0.0512,327,2.69,0.00003,96.6,6.05,-75,96.7,6,0,2.72,0.0578,326,12.7,0.000714,29.7,0.025,6.25,29.7,0,0,0,0,0,0,-1540,53.4,45.3,-1540,53.3,0,18.7,0.765,323,115,0.145,12,1,2,6,Prep
141,-0.3,-144,141,0,0,-1.4,0.0479,327,3.18,0.000014,97.2,6.28,18.8,97.3,6,0,2.93,0.0756,326,12.4,0.000893,29.7,0.025,12.5,29.7,0,0,0,0,0,0,-1530,53.3,11.9,-1530,53.3,0,24.8,1,322,117,0.193,12,1,26,6,Prep
141,-0.25,-131,141,0,0,-2.29,0.0483,327,2.1,0.000015,97.8,6.1,68.7,97.9,6,0,4.96,0.108,325,14,0.00138,29.7,0.025,12.5,29.7,0,0,0,0,0,0,-1530,53.4,14.1,-1530,53.3,0,17.8,0.881,323,114,0.17,12,1,26,6,Prep
141,-0.175,-93.7,141,0,0,-0.851,0.0488,327,4.08,0.000007,98.4,5.97,-12.5,98.5,6,0,5.71,0.114,326,14.8,0.00147,29.7,-0.025,-6.25,29.7,0,0,0,0,0,0,-1520,53.3,-16.1,-1520,53.3,0.000001,21.5,0.751,323,117,0.144,12,1,26,6,Prep
141,-0.2,-106,141,0,0,-2.29,0.0502,327,2.17,0.000015,99,5.93,-75,99.1,6,0,6.06,0.108,325,14.5,0.0013,29.7,0,0,29.7,0,0,0,0,0,0,-1520,53.3,-7.06,-1520,53.3,-0.000001,21.6,0.989,322,115,0.19,12,1,26,6,Prep
141,-0.2,-100,141,0,0,-1.35,0.0499,327,3.42,0.000022,99.6,6.35,37.5,99.7,6,0,6.9,0.105,325,11.2,0.00134,29.7,0.025,12.5,29.7,0,0,0,0,0,0,-1510,53.4,54.9,-1510,53.3,0,17,0.793,322,118,0.151,12,1,26,6,Prep
141,-0.2,-100,141,0,0,-1.05,0.0497,327,3.74,0.000007,100,6.45,62.5,100,6,0,4.41,0.111,325,15,0.00144,29.7,0,0,29.7,0,0,0,0,0,0,-1510,53.3,-39.6,-1510,53.3,0,26.2,0.834,322,116,0.159,12,1,26,6,Prep
141,-0.2,-100,141,0,0,-0.601,0.0519,327,3.84,0.000007,101,6.1,50,101,3.33,-653,8.13,0.159,325,15.9,0.00202,29.7,0.025,6.25,29.7,0,0,0,0,0,0,-1500,53.4,59.4,-1500,53.3,0,18.7,0.908,322,115,0.174,12,1,26,6,Prep
141,-0.225,-113,141,0,0,-2.74,0.0501,327,1.01,0.000007,101,6.28,68.7,101,6,0,1.79,0.058,325,12.6,0.000697,29.7,0,0,29.7,0,0,0,0,0,0,-1490,53.3,-2.25,-1490,53.3,0.000001,19.8,0.844,322,117,0.163,12,1,26,6,Prep
141,-0.25,-138,141,0,0,-1.99,0.0506,327,2.4,0.000023,102,6.1,50,102,6,0,4.55,0.0841,325,12.9,0.00108,29.7,0,0,29.7,0,0,0,0,0,0,-1490,53.3,-53.9,-1490,53.3,-0.000001,20.7,0.873,323,115,0.167,12,1,28,6,Prep
